customer_id,age,gender,country,city_tier,tenure_months,recency_days,frequency,monetary_eur,avg_order_value,app_sessions_30d,pages_per_session,wishlist_items,email_open_rate,category_diversity,preferred_category,channel,return_rate,discount_usage_ratio,complained,churn
ZC008519,33.0,Male,UK,Tier 2,37,60,2,198.57,99.28,3,3.9,6,,6,Men,Online,0.349,0.221,0,1
ZC008520,36.0,Female,France,Tier 2,17,20,1,56.47,56.47,5,12.4,4,0.447,3,Men,Online,0.299,0.431,0,0
ZC008521,27.0,Female,Mexico,Tier 2,50,40,3,326.26,108.75,8,4.0,6,0.529,4,Women,Store,0.286,0.034,0,0
ZC008522,23.0,Female,Germany,Tier 1,11,4,5,538.49,107.7,4,5.0,5,0.091,1,Women,Online,0.74,0.409,0,1
ZC008523,32.0,Female,Other,Tier 1,6,11,1,76.63,76.63,3,4.5,4,0.45,6,Women,Online,0.45,0.454,0,0
ZC008524,28.0,Female,Spain,Tier 3,18,119,2,90.6,45.3,0,8.3,3,0.863,8,Men,Online,0.472,0.281,0,1
ZC008525,48.0,Female,Germany,Tier 2,11,362,2,190.6,95.3,2,2.4,3,0.834,2,Home,Online,0.195,0.472,0,1
ZC008526,29.0,Female,Germany,Tier 1,25,84,6,578.45,96.41,1,2.3,4,,5,Home,Online,0.652,0.269,0,0
ZC008527,31.0,Female,Germany,Tier 2,9,63,1,57.92,57.92,0,1.5,3,0.235,2,Kids,Store,0.3,0.339,0,1
ZC008528,57.0,Female,Germany,Tier 1,60,2,4,282.22,70.56,8,4.3,3,0.459,6,TRF,Online,0.095,0.087,0,0
ZC008529,30.0,Male,Italy,Tier 1,6,59,1,104.39,104.39,8,1.0,3,0.475,7,Women,Mixed,0.673,0.425,0,0
ZC008530,38.0,Female,Other,Tier 1,25,12,1,57.18,57.18,6,11.8,4,0.824,5,Women,Mixed,0.492,0.37,0,0
ZC008531,38.0,Female,USA,Tier 1,14,75,1,55.11,55.11,0,1.7,6,0.447,4,Women,Online,0.125,0.156,0,0
ZC008532,39.0,Female,Spain,Tier 1,45,177,3,161.63,53.88,2,2.6,0,0.412,6,Women,Store,0.261,0.172,0,1
ZC008533,35.0,Female,Spain,Tier 1,15,21,1,64.47,64.47,5,4.3,6,0.427,8,Women,Store,0.163,0.218,0,0
ZC008534,34.0,Male,USA,Tier 2,15,51,2,167.51,83.76,5,1.8,4,0.052,4,Beauty,Online,0.349,0.325,0,0
ZC008535,33.0,Male,Germany,Tier 3,14,52,1,77.26,77.26,6,9.3,5,0.511,8,Women,Mixed,0.343,0.271,0,0
ZC008536,26.0,Male,UK,Tier 1,26,56,3,279.16,93.05,7,6.4,3,0.208,5,Men,Online,0.427,0.541,0,0
ZC008537,35.0,Female,USA,Tier 1,14,79,3,270.39,90.13,2,7.2,1,0.042,1,TRF,Online,0.341,0.432,0,1
ZC008538,52.0,Female,Other,Tier 3,12,21,1,113.72,113.72,8,3.6,2,0.365,3,Women,Online,0.392,0.122,0,0
ZC008539,44.0,Female,Other,Tier 1,6,12,1,104.4,104.4,5,1.6,3,,3,Men,Online,0.394,0.134,0,0
ZC008540,35.0,Female,France,Tier 1,10,203,4,236.64,59.16,0,6.2,3,0.278,6,Beauty,Store,0.358,0.492,0,1
ZC008541,41.0,Female,UK,Tier 1,31,74,3,200.04,66.68,1,3.4,2,0.106,6,Men,Mixed,0.483,0.163,0,0
ZC008542,23.0,Female,USA,Tier 3,11,149,1,96.97,96.97,2,6.6,4,0.419,3,Men,Online,0.189,0.223,0,1
ZC008543,29.0,Female,UK,Tier 1,21,134,3,279.86,93.29,2,8.5,4,0.381,1,Men,Mixed,0.567,0.09,0,1
ZC008544,,Female,UK,Tier 3,4,22,1,59.09,59.09,4,5.1,2,0.685,8,Kids,Store,0.221,0.558,0,0
ZC008545,47.0,Female,Spain,Tier 3,30,89,4,250.01,62.5,0,1.9,2,0.512,4,Women,Mixed,0.281,0.747,0,0
ZC008546,24.0,Female,Mexico,Tier 3,60,94,6,632.96,105.49,3,3.1,5,0.272,1,Women,Online,0.603,0.026,0,1
ZC008547,27.0,Female,UK,Tier 2,7,38,4,314.4,78.6,2,1.0,3,0.495,4,Kids,Store,0.393,0.135,0,0
ZC008548,54.0,Male,USA,Tier 2,9,23,1,89.96,89.96,4,5.6,4,0.512,6,Women,Mixed,0.279,0.235,0,0
ZC008549,,Female,Germany,Tier 3,15,38,2,139.99,70.0,9,9.7,4,0.51,7,TRF,Online,0.561,0.353,0,0
ZC008550,50.0,Female,UK,Tier 1,4,40,1,108.3,108.3,5,4.5,1,0.304,6,Men,Online,0.58,0.388,0,0
ZC008551,34.0,Female,USA,Tier 2,8,31,1,101.15,101.15,6,3.2,3,0.43,6,Men,Store,0.417,0.333,0,0
ZC008552,34.0,Female,USA,Tier 1,29,17,1,74.47,74.47,4,6.7,2,0.503,6,TRF,Store,0.383,0.493,0,0
ZC008553,29.0,Male,Spain,Tier 1,18,84,4,355.88,88.97,3,2.1,3,0.596,6,Women,Store,0.256,0.182,1,0
ZC008554,41.0,Female,France,Tier 1,18,12,2,111.54,55.77,5,9.5,4,0.451,4,Men,Store,0.462,0.381,0,0
ZC008555,46.0,Male,UK,Tier 3,4,106,1,75.44,75.44,1,3.9,4,0.022,4,Women,Online,0.288,0.074,0,1
ZC008556,22.0,Male,Spain,Tier 1,6,272,2,135.41,67.7,2,4.0,4,0.232,1,Women,Store,0.608,0.338,0,1
ZC008557,28.0,Female,Mexico,Tier 2,13,60,4,156.54,39.14,0,8.3,3,0.308,4,Women,Store,0.641,0.227,0,1
ZC008558,41.0,Male,Mexico,Tier 2,41,55,8,315.19,39.4,7,1.2,4,0.25,2,Men,Store,0.508,0.197,1,0
ZC008559,31.0,Female,France,Tier 2,12,32,1,109.17,109.17,2,11.0,2,0.228,3,Women,Store,0.084,0.196,0,0
ZC008560,27.0,Male,Other,Tier 1,21,120,3,242.13,80.71,1,7.3,2,0.346,3,Kids,Online,0.382,0.27,0,0
ZC008561,42.0,Female,France,Tier 2,11,45,3,229.03,76.34,9,5.1,3,0.585,1,Women,Store,0.175,0.173,0,0
ZC008562,43.0,Male,USA,Tier 2,18,55,1,81.56,81.56,5,1.0,2,0.404,4,Women,Online,0.32,0.058,0,0
ZC008563,28.0,Female,France,Tier 3,54,76,3,275.28,91.76,0,3.1,3,0.081,5,Women,Online,0.48,0.111,0,0
ZC008564,34.0,Female,USA,Tier 3,24,19,4,185.3,46.32,5,1.3,1,0.708,4,Home,Online,0.425,0.233,0,0
ZC008565,20.0,Male,UK,Tier 1,15,19,1,99.9,99.9,4,1.4,2,0.578,6,Kids,Mixed,0.25,0.692,0,0
ZC008566,23.0,Female,Other,Tier 1,28,34,3,346.32,115.44,11,6.0,4,0.637,6,Women,Online,0.474,0.171,0,0
ZC008567,33.0,Female,USA,Tier 2,27,29,1,65.12,65.12,11,2.1,4,0.386,2,Women,Mixed,0.267,0.446,0,0
ZC008568,32.0,Female,USA,Tier 1,25,185,2,105.68,52.84,3,8.7,5,0.178,7,Kids,Online,0.279,0.435,0,1
ZC008569,22.0,Female,Spain,Tier 2,12,57,1,79.64,79.64,4,8.7,2,0.508,8,Men,Online,0.132,0.563,0,0
ZC008570,25.0,Female,Other,Tier 2,5,15,1,96.79,96.79,8,6.6,0,0.258,3,TRF,Store,0.29,0.313,0,0
ZC008571,21.0,Female,Spain,Tier 1,16,37,1,50.96,50.96,10,3.7,3,0.445,8,Kids,Store,0.301,0.24,0,0
ZC008572,37.0,Female,Other,Tier 3,8,93,6,451.27,75.21,1,3.7,4,0.364,2,Women,Mixed,0.241,0.167,1,0
ZC008573,16.0,Male,Spain,Tier 1,7,162,1,111.59,111.59,0,7.8,4,0.307,7,Kids,Online,0.05,0.619,0,1
ZC008574,22.0,Female,Mexico,Tier 3,21,400,3,310.72,103.57,0,7.0,4,0.789,7,Women,Mixed,0.264,0.243,0,1
ZC008575,16.0,Male,USA,Tier 1,18,10,1,71.67,71.67,8,5.5,2,0.296,5,Women,Mixed,0.466,0.341,0,1
ZC008576,36.0,Female,USA,Tier 3,28,262,1,81.37,81.37,3,8.0,3,0.589,6,Men,Online,0.116,0.11,0,1
ZC008577,16.0,Male,USA,Tier 1,25,73,3,287.19,95.73,3,9.4,6,0.166,6,Women,Mixed,0.443,0.286,0,0
ZC008578,32.0,Male,Spain,Tier 1,27,160,7,136.15,19.45,3,3.8,3,0.51,8,Men,Store,0.391,0.239,0,1
ZC008579,48.0,Male,Spain,Tier 1,60,31,3,158.3,52.77,10,12.1,3,0.831,5,Kids,Online,0.172,0.187,0,0
ZC008580,49.0,Female,USA,Tier 2,13,152,5,433.13,86.63,6,8.6,4,0.733,8,Home,Mixed,0.45,0.298,0,1
ZC008581,16.0,Female,Germany,Tier 3,24,170,6,863.95,143.99,0,3.2,2,0.269,1,Men,Mixed,0.36,0.41,0,1
ZC008582,35.0,Male,France,Tier 2,21,109,1,89.7,89.7,3,8.1,4,0.316,5,Men,Online,0.226,0.717,0,1
ZC008583,22.0,Male,USA,Tier 2,3,228,1,112.95,112.95,2,7.0,1,0.429,8,Men,Mixed,0.329,0.327,0,1
ZC008584,20.0,Female,Italy,Tier 1,16,19,1,84.12,84.12,7,7.0,3,0.158,6,Men,Mixed,0.656,0.123,0,0
ZC008585,31.0,Female,Mexico,Tier 3,7,32,3,236.03,78.68,12,2.4,5,0.315,5,Women,Store,0.594,0.363,0,0
ZC008586,44.0,Male,Other,Tier 1,31,42,1,60.52,60.52,10,3.0,1,0.57,2,Men,Online,0.298,0.394,0,0
ZC008587,38.0,Female,UK,Tier 2,12,15,2,82.17,41.08,6,1.9,2,0.82,3,Women,Mixed,0.313,0.321,0,0
ZC008588,25.0,Female,UK,Tier 1,10,94,1,45.6,45.6,2,4.1,1,0.476,5,Women,Store,0.147,0.322,0,0
ZC008589,39.0,Male,Other,Tier 2,40,103,2,121.22,60.61,0,1.0,1,0.363,3,Women,Online,0.263,0.318,0,1
ZC008590,16.0,Female,Other,Tier 1,22,7,1,67.22,67.22,7,1.0,6,0.666,3,Women,Mixed,0.296,0.172,0,0
ZC008591,24.0,Female,Other,Tier 1,26,137,2,108.77,54.38,1,7.9,3,0.339,4,Women,Online,0.377,0.306,0,1
ZC008592,24.0,Female,Germany,Tier 1,21,108,2,53.16,26.58,1,4.7,2,0.43,8,Women,Store,0.069,0.568,0,0
ZC008593,33.0,Female,Germany,Tier 2,8,93,4,391.35,97.84,3,5.1,2,0.476,7,Men,Mixed,0.214,0.517,1,0
ZC008594,30.0,Female,Other,Tier 1,6,70,1,63.14,63.14,2,2.4,4,0.508,8,Women,Store,0.49,0.251,0,0
ZC008595,31.0,Male,UK,Tier 3,26,260,2,140.93,70.46,0,2.7,4,0.356,1,Men,Online,0.315,0.09,0,1
ZC008596,30.0,Female,USA,Tier 2,37,88,4,232.38,58.1,0,2.4,5,0.229,3,Women,Store,0.377,0.369,0,0
ZC008597,32.0,Male,Other,Tier 3,15,36,1,92.97,92.97,4,7.9,5,0.41,3,Kids,Store,0.147,0.307,0,0
ZC008598,37.0,Male,Other,Tier 1,38,28,6,217.23,36.2,7,8.3,1,0.503,3,Men,Online,0.087,0.071,0,0
ZC008599,33.0,Male,Spain,Tier 2,15,156,1,109.02,109.02,3,4.0,4,0.134,3,Women,Store,0.35,0.45,0,1
ZC008600,29.0,Female,Spain,Tier 1,13,32,2,127.71,63.86,2,1.7,1,,6,Men,Online,0.394,0.584,0,0
ZC008601,36.0,Female,Other,Tier 3,20,87,1,66.94,66.94,2,13.9,5,0.102,7,Women,Mixed,0.211,0.662,0,0
ZC008602,40.0,Male,USA,Tier 1,9,17,1,84.17,84.17,7,6.5,1,,7,Men,Mixed,0.285,0.076,0,0
ZC008603,26.0,Female,Italy,Tier 1,29,227,6,444.16,74.03,1,9.3,2,0.367,1,Women,Mixed,0.284,0.305,0,1
ZC008604,31.0,Female,Spain,Tier 1,39,146,4,414.44,103.61,4,4.1,9,0.487,7,Home,Store,0.209,0.285,0,0
ZC008605,44.0,Female,USA,Tier 1,8,155,1,80.22,80.22,3,5.0,10,0.464,2,Women,Store,0.075,0.565,0,1
ZC008606,21.0,Female,Italy,Tier 3,12,125,1,111.18,111.18,1,5.5,3,,4,Women,Mixed,0.389,0.028,0,0
ZC008607,50.0,Male,Other,Tier 1,39,61,6,545.12,90.85,2,3.2,1,0.446,7,Women,Store,0.314,0.303,0,0
ZC008608,19.0,Female,France,Tier 2,10,14,2,161.22,80.61,7,2.9,6,0.154,7,Women,Mixed,0.214,0.497,0,0
ZC008609,29.0,Female,Spain,Tier 1,10,16,1,73.81,73.81,6,2.6,0,0.265,5,Kids,Store,0.403,0.394,0,0
ZC008610,22.0,Female,USA,Tier 1,49,116,6,212.85,35.48,2,14.5,3,0.746,8,Women,Store,0.586,0.601,0,1
ZC008611,54.0,Female,USA,Tier 3,55,50,3,385.59,128.53,4,1.0,3,0.666,2,Men,Mixed,0.436,0.068,0,0
ZC008612,27.0,Female,Other,Tier 2,21,63,1,63.18,63.18,2,3.1,2,0.225,1,Women,Online,0.216,0.642,0,0
ZC008613,27.0,Male,UK,Tier 3,20,71,1,33.83,33.83,4,13.4,4,0.382,6,Women,Mixed,0.692,0.212,0,1
ZC008614,28.0,Male,Other,Tier 1,56,5,4,215.24,53.81,3,2.4,2,0.592,2,Women,Mixed,0.392,0.225,0,0
ZC008615,33.0,Male,Other,Tier 2,41,104,1,40.59,40.59,2,1.1,2,0.224,8,TRF,Store,0.376,0.072,0,0
ZC008616,29.0,Female,UK,Tier 2,57,52,4,249.07,62.27,6,4.0,3,0.48,7,Kids,Online,0.316,0.072,0,0
ZC008617,31.0,Female,Spain,Tier 2,12,198,2,178.38,89.19,1,3.5,4,0.664,8,Men,Online,0.685,0.544,0,1
ZC008618,16.0,Female,Other,Tier 1,14,52,1,30.09,30.09,4,1.0,4,0.722,1,Women,Mixed,0.304,0.574,0,0
ZC008619,33.0,Female,Spain,Tier 1,3,142,1,106.4,106.4,0,8.0,3,0.582,5,TRF,Mixed,0.54,0.305,0,1
ZC008620,32.0,Male,Other,Tier 1,4,133,1,57.86,57.86,2,5.1,4,0.365,2,Men,Store,0.107,0.334,0,1
ZC008621,,Male,UK,Tier 2,4,62,1,78.75,78.75,2,1.7,1,0.203,4,Women,Online,0.441,0.189,0,1
ZC008622,45.0,Female,USA,Tier 2,14,20,2,137.55,68.78,3,10.9,3,0.519,1,Women,Store,0.494,0.385,0,0
ZC008623,30.0,Female,UK,Tier 2,9,92,4,200.05,50.01,3,7.1,8,0.797,7,Home,Online,0.205,0.432,0,0
ZC008624,40.0,Male,USA,Tier 1,21,119,1,101.68,101.68,1,2.8,3,0.577,4,Women,Store,0.293,0.358,0,0
ZC008625,21.0,Female,Italy,Tier 2,11,272,1,38.57,38.57,1,9.2,5,0.313,6,TRF,Store,0.239,0.227,0,1
ZC008626,40.0,Male,France,Tier 1,45,129,5,546.47,109.29,1,6.3,3,0.15,1,Kids,Store,0.581,0.166,0,1
ZC008627,26.0,Male,USA,Tier 3,9,77,1,47.0,47.0,1,7.1,6,0.746,1,TRF,Online,0.465,0.739,0,0
ZC008628,20.0,Female,France,Tier 1,3,84,1,80.0,80.0,3,6.4,3,0.651,8,Men,Online,0.303,0.269,0,1
ZC008629,30.0,Male,UK,Tier 2,6,86,2,117.17,58.58,4,5.7,1,0.633,5,Men,Mixed,0.066,0.206,0,1
ZC008630,46.0,Male,Other,Tier 1,41,122,1,111.15,111.15,1,10.9,5,0.25,8,Beauty,Online,0.424,0.362,0,0
ZC008631,34.0,Male,Other,Tier 1,9,42,1,48.0,48.0,3,7.5,1,0.182,8,Home,Online,0.329,0.378,0,0
ZC008632,47.0,Female,Germany,Tier 1,30,76,1,119.59,119.59,1,2.2,2,0.476,2,Men,Store,0.575,0.572,0,1
ZC008633,25.0,Female,Other,Tier 1,21,7,1,119.3,119.3,4,1.5,4,0.143,2,Women,Online,0.275,0.354,0,0
ZC008634,42.0,Male,UK,Tier 1,37,24,7,356.59,50.94,10,12.0,3,0.15,7,Women,Store,0.213,0.612,0,0
ZC008635,25.0,Female,Spain,Tier 1,48,84,1,30.97,30.97,0,5.8,8,0.628,3,Women,Online,0.328,0.317,0,0
ZC008636,34.0,Female,Spain,Tier 1,22,167,4,276.56,69.14,0,3.2,2,0.214,5,Women,Store,0.498,0.137,0,1
ZC008637,34.0,Female,Other,Tier 3,22,74,1,80.24,80.24,0,1.7,0,0.3,4,Men,Mixed,0.012,0.337,0,0
ZC008638,39.0,Female,UK,Tier 1,2,132,2,152.01,76.0,1,11.4,6,0.305,7,TRF,Mixed,0.344,0.223,0,1
ZC008639,,Male,Other,Tier 1,19,137,4,242.18,60.54,2,3.3,4,0.16,5,Women,Store,0.354,0.189,0,0
ZC008640,25.0,Female,UK,Tier 2,13,128,1,95.85,95.85,1,13.4,3,0.616,7,Men,Store,0.401,0.088,0,1
ZC008641,41.0,Female,Spain,Tier 2,28,12,2,159.28,79.64,5,8.2,6,0.356,5,Women,Store,0.283,0.484,0,0
ZC008642,49.0,Female,France,Tier 1,30,35,6,231.06,38.51,7,1.8,2,0.267,5,Men,Store,0.212,0.252,1,0
ZC008643,26.0,Female,Germany,Tier 2,6,169,1,52.51,52.51,1,4.8,3,0.297,5,Kids,Online,0.185,0.252,1,1
ZC008644,16.0,Female,UK,Tier 3,16,59,3,283.89,94.63,9,7.3,3,0.303,1,Home,Store,0.306,0.465,0,0
ZC008645,37.0,Female,Other,Tier 1,43,66,4,327.18,81.8,0,3.3,0,0.139,8,TRF,Online,0.374,0.455,0,0
ZC008646,29.0,Female,Germany,Tier 1,30,75,4,255.57,63.89,2,11.1,1,0.771,3,Women,Online,0.368,0.465,0,0
ZC008647,31.0,Female,USA,Tier 1,24,204,4,161.35,40.34,0,2.7,3,0.175,2,Kids,Online,0.255,0.156,0,1
ZC008648,38.0,Female,Italy,Tier 3,26,29,2,206.19,103.1,10,2.6,3,0.585,7,TRF,Mixed,0.49,0.217,0,0
ZC008649,27.0,Female,USA,Tier 1,1,123,1,63.97,63.97,2,4.3,2,0.268,5,Men,Online,0.142,0.123,0,1
ZC008650,29.0,Female,Other,Tier 1,18,82,1,67.01,67.01,2,5.0,3,0.463,2,Women,Online,0.255,0.392,0,0
ZC008651,31.0,Female,USA,Tier 3,11,73,1,97.11,97.11,7,7.7,4,0.492,3,Women,Online,0.63,0.311,0,0
ZC008652,47.0,Male,Germany,Tier 3,48,38,5,240.32,48.06,7,7.9,5,0.166,4,Women,Online,0.169,0.277,0,0
ZC008653,32.0,Female,UK,Tier 1,60,103,5,492.84,98.57,1,8.7,3,0.148,3,Women,Store,0.106,0.637,1,1
ZC008654,20.0,Female,Spain,Tier 1,11,57,3,256.76,85.59,2,2.7,1,0.579,4,Kids,Mixed,0.592,0.391,0,0
ZC008655,20.0,Male,Germany,Tier 2,52,180,8,754.2,94.28,0,2.4,5,0.263,1,Men,Mixed,0.331,0.526,0,0
ZC008656,33.0,Male,UK,Tier 2,29,125,1,61.28,61.28,1,1.0,3,0.137,8,Beauty,Store,0.23,0.09,0,0
ZC008657,21.0,Female,Germany,Tier 1,1,109,1,93.47,93.47,2,1.0,2,,7,Women,Mixed,0.393,0.57,0,1
ZC008658,16.0,Female,France,Tier 1,44,151,2,35.43,17.72,1,8.4,3,0.431,5,Kids,Store,0.491,0.436,0,1
ZC008659,38.0,Male,Spain,Tier 3,37,31,6,272.84,45.47,5,6.8,2,0.778,5,Kids,Mixed,0.411,0.501,0,0
ZC008660,39.0,Female,USA,Tier 2,19,232,1,48.7,48.7,1,2.1,3,0.12,4,Women,Store,0.436,0.299,0,0
ZC008661,28.0,Male,Italy,Tier 1,29,84,3,171.25,57.08,0,8.6,4,0.191,5,Women,Online,0.287,0.317,0,0
ZC008662,35.0,Female,UK,Tier 3,31,62,1,89.59,89.59,0,1.8,3,0.569,7,TRF,Store,0.187,0.241,0,1
ZC008663,34.0,Male,UK,Tier 2,48,154,7,263.93,37.7,6,5.6,1,0.346,5,Women,Mixed,0.151,0.118,0,0
ZC008664,38.0,Male,Spain,Tier 3,49,30,5,527.0,105.4,5,3.6,3,0.642,2,Men,Store,0.467,0.065,0,0
ZC008665,38.0,Male,USA,Tier 1,13,70,1,81.82,81.82,1,2.3,8,0.118,1,Men,Online,0.447,0.359,0,0
ZC008666,16.0,Female,Germany,Tier 1,10,65,4,216.61,54.15,3,1.9,4,0.073,4,Men,Mixed,0.787,0.156,0,0
ZC008667,30.0,Male,Other,Tier 2,11,50,1,129.52,129.52,3,7.0,1,0.711,4,Women,Online,0.329,0.077,1,0
ZC008668,37.0,Female,France,Tier 1,10,127,1,42.47,42.47,1,5.6,4,0.557,1,Women,Mixed,0.239,0.24,0,1
ZC008669,28.0,Female,France,Tier 1,14,105,1,107.48,107.48,1,13.1,3,0.512,4,Women,Mixed,0.173,0.539,0,0
ZC008670,32.0,Male,UK,Tier 2,14,59,2,206.71,103.36,6,7.3,2,0.698,6,Women,Store,0.343,0.356,0,0
ZC008671,40.0,Female,Italy,Tier 2,9,173,1,30.53,30.53,1,6.0,6,0.389,5,Women,Store,0.434,0.532,1,1
ZC008672,33.0,Male,Mexico,Tier 1,16,84,1,53.76,53.76,4,20.0,3,0.348,5,Women,Online,0.31,0.27,0,0
ZC008673,47.0,Female,USA,Tier 1,44,98,2,227.39,113.7,0,1.0,4,0.674,5,Women,Online,0.2,0.366,0,0
ZC008674,43.0,Female,Italy,Tier 2,19,109,1,85.14,85.14,1,6.7,5,0.422,2,Men,Online,0.491,0.258,0,0
ZC008675,31.0,Female,USA,Tier 2,6,23,1,88.08,88.08,2,5.6,4,0.393,4,Women,Online,0.497,0.203,0,0
ZC008676,30.0,Female,Spain,Tier 1,11,61,3,228.18,76.06,2,7.6,4,0.53,1,Home,Online,0.425,0.506,0,0
ZC008677,16.0,Female,Spain,Tier 1,57,51,5,488.4,97.68,6,1.1,3,0.714,4,Women,Mixed,0.021,0.486,0,0
ZC008678,29.0,Female,Spain,Tier 1,42,42,2,94.3,47.15,3,10.4,7,0.501,2,Home,Online,0.141,0.295,0,0
ZC008679,18.0,Male,USA,Tier 2,9,48,1,101.08,101.08,5,2.7,5,0.465,3,Women,Store,0.306,0.22,1,0
ZC008680,34.0,Male,Spain,Tier 2,48,293,8,561.48,70.18,1,1.6,3,0.485,4,Men,Store,0.538,0.452,0,0
ZC008681,34.0,Male,Spain,Tier 2,32,38,1,65.05,65.05,5,3.5,9,0.308,7,Women,Store,0.146,0.483,0,0
ZC008682,39.0,Female,Spain,Tier 2,53,156,7,280.95,40.14,0,1.7,2,0.239,3,Kids,Store,0.166,0.064,0,0
ZC008683,46.0,Female,Spain,Tier 1,4,101,1,37.47,37.47,2,1.0,1,0.729,4,Women,Mixed,0.23,0.202,0,1
ZC008684,32.0,Male,USA,Tier 1,12,80,1,74.23,74.23,3,8.0,4,0.357,8,Women,Mixed,0.601,0.169,0,0
ZC008685,55.0,Female,Other,Tier 1,33,47,1,91.36,91.36,6,1.2,2,0.337,2,Home,Mixed,0.487,0.864,0,0
ZC008686,34.0,Female,France,Tier 1,26,10,4,310.36,77.59,6,5.3,4,0.137,7,Women,Store,0.42,0.195,0,0
ZC008687,19.0,Male,Spain,Tier 1,50,37,6,321.76,53.63,6,2.5,2,0.158,2,TRF,Store,0.359,0.378,0,0
ZC008688,26.0,Female,UK,Tier 1,38,48,5,319.13,63.83,6,8.6,1,0.116,7,Women,Online,0.385,0.504,0,0
ZC008689,28.0,Male,UK,Tier 3,4,63,3,209.39,69.8,3,3.1,3,0.499,5,Women,Mixed,0.231,0.198,0,0
ZC008690,38.0,Female,USA,Tier 2,28,181,1,62.08,62.08,0,7.4,6,0.576,4,Women,Store,0.238,0.373,0,1
ZC008691,23.0,Female,UK,Tier 3,39,55,2,179.99,90.0,4,2.1,1,,5,Home,Online,0.466,0.402,0,0
ZC008692,29.0,Female,USA,Tier 2,8,0,1,48.34,48.34,9,3.2,3,0.448,5,Men,Store,0.121,0.521,0,0
ZC008693,30.0,Male,France,Tier 2,21,127,2,117.92,58.96,2,23.0,1,0.348,2,Men,Store,0.222,0.13,0,0
ZC008694,28.0,Female,Italy,Tier 1,9,99,1,47.4,47.4,1,2.7,2,0.545,3,Women,Mixed,0.414,0.211,0,1
ZC008695,40.0,Male,UK,Tier 1,25,84,4,203.26,50.82,1,6.7,1,0.448,4,Home,Mixed,0.428,0.234,0,0
ZC008696,38.0,Female,Spain,Tier 2,16,131,1,118.06,118.06,1,2.2,4,0.528,1,Women,Online,0.261,0.226,0,1
ZC008697,44.0,Male,Spain,Tier 1,19,76,3,199.19,66.4,3,1.4,2,0.217,2,Women,Online,0.477,0.384,0,0
ZC008698,29.0,Female,Other,Tier 1,39,150,2,121.89,60.94,0,1.0,2,0.365,3,Men,Store,0.438,0.425,0,1
ZC008699,44.0,Female,Italy,Tier 2,13,135,5,432.02,86.4,0,1.2,6,0.563,2,Kids,Online,0.248,0.329,0,1
ZC008700,18.0,Male,Germany,Tier 1,15,101,1,93.3,93.3,2,8.5,5,0.512,1,TRF,Online,0.205,0.496,0,0
ZC008701,18.0,Male,Other,Tier 1,16,214,1,68.06,68.06,6,1.8,3,0.448,6,Kids,Store,0.488,0.198,0,1
ZC008702,20.0,Male,France,Tier 3,23,72,2,236.35,118.18,2,3.2,7,0.24,1,Men,Store,0.566,0.482,0,1
ZC008703,32.0,Female,Spain,Tier 2,13,42,3,168.75,56.25,6,3.9,6,0.418,2,Women,Store,0.602,0.65,0,1
ZC008704,44.0,Male,Italy,Tier 1,10,104,1,104.59,104.59,1,6.5,7,0.622,2,Home,Mixed,0.214,0.189,0,1
ZC008705,26.0,Female,USA,Tier 1,34,28,2,143.72,71.86,6,1.9,2,0.467,7,Men,Store,0.177,0.266,0,0
ZC008706,27.0,Male,Germany,Tier 3,15,19,1,75.12,75.12,7,5.9,4,0.538,2,Women,Online,0.602,0.292,0,0
ZC008707,30.0,Female,UK,Tier 3,18,42,1,92.51,92.51,7,5.1,3,0.236,8,Home,Online,0.615,0.343,0,0
ZC008708,38.0,Female,Spain,Tier 1,30,72,1,70.42,70.42,1,1.3,4,0.18,8,Beauty,Mixed,0.324,0.189,0,1
ZC008709,27.0,Female,Spain,Tier 1,12,32,1,94.63,94.63,6,2.2,3,0.437,1,Men,Store,0.133,0.309,0,0
ZC008710,27.0,Female,UK,Tier 2,6,66,3,265.26,88.42,0,3.4,3,0.738,2,Men,Online,0.068,0.364,1,0
ZC008711,19.0,Female,Germany,Tier 1,47,8,4,161.91,40.48,5,5.3,3,0.283,1,Women,Online,0.273,0.302,0,0
ZC008712,26.0,Male,USA,Tier 1,25,101,1,55.59,55.59,4,3.8,4,0.394,1,Women,Online,0.29,0.157,0,0
ZC008713,44.0,Male,Spain,Tier 1,19,69,5,517.41,103.48,1,1.0,2,0.367,7,Women,Online,0.28,0.302,1,0
ZC008714,,Female,UK,Tier 1,20,92,5,189.3,37.86,1,11.8,4,0.361,6,Women,Store,0.104,0.353,0,0
ZC008715,25.0,Female,Mexico,Tier 2,54,56,8,369.27,46.16,3,11.8,5,0.683,8,Men,Mixed,0.337,0.307,0,0
ZC008716,44.0,Male,Mexico,Tier 1,30,19,2,253.18,126.59,12,10.0,6,,1,Home,Mixed,0.234,0.157,0,0
ZC008717,26.0,Male,Italy,Tier 2,1,46,2,142.28,71.14,6,7.4,5,0.26,2,Women,Mixed,0.169,0.586,0,0
ZC008718,46.0,Female,UK,Tier 1,19,243,6,525.91,87.65,3,14.4,3,0.797,7,Women,Online,0.326,0.404,0,1
ZC008719,46.0,Male,UK,Tier 1,20,20,1,76.33,76.33,5,4.4,3,0.46,4,Women,Online,0.367,0.256,0,0
